brand,brand_prefix,part_code,part_name,category,group
Haval,HV,ECU,Блок управления двигателем,Электрика,Блоки управления
Haval,HV,ABU,Блок ABS,Электрика,Блоки управления
Haval,HV,TPM,Датчик давления шин,Электрика,TPMS
Haval,HV,WPM,Мотор стеклоочистителя,Электрика,Стеклоочистители
Haval,HV,WPL,Трапеция стеклоочистителя,Электрика,Стеклоочистители
Haval,HV,ACC,Компрессор кондиционера,Климат,Кондиционер
Haval,HV,ACR,Радиатор кондиционера,Климат,Кондиционер
Haval,HV,ACE,Испаритель кондиционера,Климат,Кондиционер
Haval,HV,ACD,Осушитель кондиционера,Климат,Кондиционер
Haval,HV,HTR,Радиатор печки,Климат,Отопитель
Haval,HV,BLM,Мотор печки,Климат,Отопитель
Haval,HV,BLR,Резистор мотора печки,Климат,Отопитель
Haval,HV,HOD,Капот,Кузов/свет,Кузов
Haval,HV,FFL,Крыло переднее левое,Кузов/свет,Кузов
Haval,HV,FFR,Крыло переднее правое,Кузов/свет,Кузов
Haval,HV,FBP,Бампер передний,Кузов/свет,Кузов
Haval,HV,RBP,Бампер задний,Кузов/свет,Кузов
Haval,HV,GRL,Решетка радиатора,Кузов/свет,Кузов
Haval,HV,INL,Подкрылок передний левый,Кузов/свет,Кузов
Haval,HV,INR,Подкрылок передний правый,Кузов/свет,Кузов
Haval,HV,RKL,Порог левый,Кузов/свет,Кузов
Haval,HV,RKR,Порог правый,Кузов/свет,Кузов
Haval,HV,DFL,Дверь передняя левая,Кузов/свет,Кузов
Haval,HV,DFR,Дверь передняя правая,Кузов/свет,Кузов
Haval,HV,WSF,Стекло лобовое,Кузов/свет,Стекла
Haval,HV,WSR,Стекло заднее,Кузов/свет,Стекла
Haval,HV,FGL,Противотуманная фара левая,Кузов/свет,Оптика
Haval,HV,FGR,Противотуманная фара правая,Кузов/свет,Оптика
Haval,HV,MAT,Коврики салона,Салон,Салон
Haval,HV,SWS,Подрулевой переключатель,Салон,Салон
Haval,HV,WRL,Стеклоподъемник левый,Салон,Салон
Haval,HV,WRR,Стеклоподъемник правый,Салон,Салон
Haval,HV,DLC,Замок двери,Салон,Салон
Haval,HV,DOH,Ручка двери наружная,Салон,Салон
Haval,HV,MMU,Экран мультимедиа,Салон,Салон
Haval,HV,CAT,Катализатор,Выхлоп,Выхлоп
Haval,HV,MUF,Глушитель основной,Выхлоп,Выхлоп
Haval,HV,RES,Резонатор,Выхлоп,Выхлоп
Haval,HV,FLX,Гофра выхлопной системы,Выхлоп,Выхлоп
Haval,HV,GLP,Свеча накаливания,Двигатель,Зажигание
Haval,HV,IGN,Модуль зажигания,Двигатель,Зажигание
Haval,HV,SPW,Высоковольтные провода,Двигатель,Зажигание
Haval,HV,EGR,Клапан EGR,Двигатель,Впуск/выхлоп
